id,name,host_id,host_name,neighborhood,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count,availability_365
11802226,Central 2 bed mid century PDX,32362984,Ashley,Buckman,45.52190368753158,-122.64901370667879,Entire home/apt,95,71,2,58
13375109,Relaxing Garden Getaway,34658364,Emily,Buckman,45.51649745470993,-122.64234274129555,Entire home/apt,110,35,1,55
4257634,Cozy Urban Hideaway ,21456695,Jeni,Buckman,45.519997903781615,-122.64505089697485,Private room,69,106,2,365
6895688,The Jade Room an Event Space,29566381,Eugene,Buckman,45.521671597751855,-122.64125108646601,Entire home/apt,200,9,2,355
7231930,Cornur Room @ 1234 HOUSE in SE PDX,30708290,Evan,Buckman,45.51425361547339,-122.64597209314655,Private room,77,60,5,338
12229059,Modern 1 Bdrm in SE Portland,7151758,Paul,Buckman,45.513921652993005,-122.64933884553024,Entire home/apt,80,5,1,6
5683709,Charming 2BD in Hawthorne District,14898607,Kai,Buckman,45.51487542006575,-122.65177562637794,Entire home/apt,149,119,1,304
10123817,Cozy Room/Great location/Good Peeps,51949736,Natalie,Buckman,45.5132856244913,-122.65046405250312,Private room,35,26,1,0
7008556,Sweet 1bdr in charming Hawthorne,18064452,Miranda,Buckman,45.51437577287958,-122.65183542167169,Private room,79,7,2,0
16587538,Solo Traveler's Room at the Oak Street House,120279,Sheila,Buckman,45.52041332464801,-122.6508743510751,Private room,58,0,1,84
8117464,Bright and Spacious - Amazing Location!,21612377,Shasta,Buckman,45.513048542233754,-122.65068110075902,Entire home/apt,85,3,1,43
12713451,Studio B: Excellent Dining & Concert Venues,31480744,Mark,Buckman,45.52243396124493,-122.64878184988977,Entire home/apt,115,25,1,89
15411833,Light-Filled 1bd in Restored Urban Barn,9424771,Jordan And Mandi,Buckman,45.51364169154925,-122.64133715671404,Private room,85,5,1,358
12653281,Steps to the action of 28th street!,51738043,Mel,Buckman,45.51995081931557,-122.63856736213668,Entire home/apt,179,35,8,82
9371431,Bright & Charming in Historic Buckman/Sunnyside,249019,Alissa,Buckman,45.51345871792673,-122.6383972918536,Entire home/apt,125,77,1,68
14729092,Charming vintage studio close to downtown,42061195,Meredith,Buckman,45.51877364318492,-122.65438306655442,Entire home/apt,78,9,1,89
1499098,Charming and Spacious Walk Up,530830,Faith,Buckman,45.52183626279382,-122.651632684298,Entire home/apt,125,225,3,336
11552190,Pioneer Place Luxury Downtown Condo,60934518,Vacasa,Portland Downtown,45.518789087654454,-122.68223791721924,Entire home/apt,239,0,6,82
7959145,SW Portland 1 Bed Apartment,41976803,Adam,Portland Downtown,45.51599529747157,-122.6880404053308,Entire home/apt,70,4,1,0
11550485,Rose City Luxury Downtown Condo,60934518,Vacasa,Portland Downtown,45.51902907303955,-122.68058524257569,Entire home/apt,269,3,6,67
7344401,1BR APT,38474859,Greg,Portland Downtown,45.51120587057034,-122.68312465202877,Entire home/apt,300,0,1,0
8035987,Lark About Downtown from Here!,42139754,Pete And Lee,Portland Downtown,45.51639352425242,-122.68511248503704,Entire home/apt,150,50,1,310
2038802,"2 story, 2 bath Downtown Condo",2687437,Diana,Portland Downtown,45.51476442211714,-122.68633963168587,Entire home/apt,158,82,1,288
9607659,Rare Waterfront Townhouse,49715306,Kara,Portland Downtown,45.50876872202578,-122.67356126114716,Entire home/apt,200,62,1,42
9525179,Cyan,49304148,Anna,Portland Downtown,45.51262909254563,-122.68073171337255,Entire home/apt,120,0,3,0
15144534,Grey Goose Private Room,87622623,Pe,Portland Downtown,45.51362824860568,-122.68668377879871,Private room,55,11,3,325
9515462,Cyan-one bedroom,49304148,Anna,Portland Downtown,45.51266662152432,-122.67952877177694,Private room,62,1,3,0
15970156,Downtown Highrise Affordable Luxury Near PSU,6534559,Ben,Portland Downtown,45.51042187169652,-122.68082368653623,Entire home/apt,100,1,1,0
14339914,Modern Condo - Perfect location,83619132,E.B.,Portland Downtown,45.517633163309604,-122.68551363990973,Entire home/apt,115,23,2,339
1092552,Goose Hollow Studio,6002476,Dave,Portland Downtown,45.51599302266828,-122.6872131773843,Entire home/apt,135,254,1,309
13346546,Studio in Downtown Portland,75631291,Hadley,Portland Downtown,45.51190120480672,-122.68628050658391,Entire home/apt,116,9,1,364
1190686,Sweet and Central Downtown Apt.,530830,Faith,Portland Downtown,45.51302806448863,-122.68231405456785,Entire home/apt,149,141,3,331
6851426,Large studio in heart of Downtown,204559,Charlie,Portland Downtown,45.517169248749525,-122.68596510611505,Entire home/apt,159,27,1,179
11551797,Roosevelt Retreat Downtown Condo,60934518,Vacasa,Portland Downtown,45.519778109452496,-122.68014418817774,Entire home/apt,269,1,6,62
11551437,Tabor Terrace Downtown Luxury Condo,60934518,Vacasa,Portland Downtown,45.51973024159368,-122.68095994202407,Entire home/apt,209,3,6,77
13451611,Spacious apartment in Portland,7992926,Martin,Portland Downtown,45.51080180536482,-122.67410708506806,Entire home/apt,175,13,1,4
11551024,Bridgetown Beauty Downtown Condo,60934518,Vacasa,Portland Downtown,45.519135845170425,-122.68053968620687,Entire home/apt,219,4,6,68
15442522,Modern 2 Bedroom Suites in Downtown Portland,10733730,Pelican,Portland Downtown,45.51902064975237,-122.681184800192,Entire home/apt,199,1,1,365
14492168,Charming Apt in the heart of PDX.,42415574,Dali,Portland Downtown,45.51357004466279,-122.68411458062573,Entire home/apt,195,9,1,364
16431024,Private room with a stunning view of Portland,107717194,Dan,Portland Downtown,45.51320084264829,-122.68643438151535,Private room,75,0,1,6
4821797,Portland Downtown Private Studio,24829584,Shinya,Portland Downtown,45.514485698337886,-122.68597212267454,Private room,100,17,1,0
15043979,Nice-size 1 bed close to everything,2760621,Lily,Portland Downtown,45.52177335147343,-122.67538405409478,Entire home/apt,125,0,2,0
13382702,Cozy Apt in the Heart of Downtown !,51261759,Fred,Portland Downtown,45.512443668529606,-122.68645682881716,Entire home/apt,153,32,3,357
14160028,Millennial's Paradise —SW Pdx Apt,71172886,Spenser,Portland Downtown,45.512727746655656,-122.67907317591276,Entire home/apt,95,7,1,35
15985357,Contemporary and Cozy in the Heart of Downtown,30723919,Dawn,Portland Downtown,45.5094414871117,-122.68284886061345,Entire home/apt,110,4,1,32
1209386,Cozy Downtown Portland Penthouse!!!,6604696,Sir Pho,Portland Downtown,45.51505061023461,-122.68508008686337,Entire home/apt,134,87,4,350
5338457,Cute Studio Heart of Downtown PDX,6604696,Sir Pho,Portland Downtown,45.520663180280685,-122.67512522743007,Entire home/apt,90,31,4,354
16084677,Mountains View Apartment,104827685,Laticia,Portland Downtown,45.513245196297795,-122.6845860241156,Entire home/apt,98,0,1,153
3627515,The Downtowner,7379278,Susanne,Portland Downtown,45.509352680943756,-122.68206249335344,Entire home/apt,295,138,1,257
13483162,"Paradise in Downtown Portland, OR",75800876,Anna,Portland Downtown,45.51119950829322,-122.68056897181606,Entire home/apt,99,0,2,59
15083995,Amazing 2-Bed 2-Bath Near Director Park! LT2,4962900,Stay Alfred,Portland Downtown,45.5147014280626,-122.68172067865484,Entire home/apt,999,2,8,322
10922620,Downtown Vintage One Bedroom,530817,Yonatan,Portland Downtown,45.51424024877291,-122.68513243958188,Entire home/apt,149,77,1,324
15454111,2 Bedroom Modern Suites in Downtown Portland,44013653,Lourdes,Portland Downtown,45.519145966939476,-122.68121389552886,Entire home/apt,199,3,2,345
1539452,The Olde Manse-Hafner Haus 2nd unit,8207605,Sharon,Portland Downtown,45.516071162309295,-122.68620388801236,Entire home/apt,299,30,3,347
10052620,"Bright, Gym, Downtown, PSU, Central",51453291,Stumptown,Portland Downtown,45.51039837222928,-122.6837880152596,Entire home/apt,180,68,1,161
628230,Your Event at The Portland Wine Bar,2978434,Mark,Portland Downtown,45.51736353023277,-122.6780552268847,Entire home/apt,650,0,1,364
15818863,1 Bedroom Loft - Heart of Downtown Portland,50250626,Greg,Portland Downtown,45.515988214875385,-122.68677869673449,Entire home/apt,125,4,1,159
15442836,Modern 2 Bedroom Suites in Downtown Portland,4140161,Corporate And Vacation Suites,Portland Downtown,45.5176701943017,-122.68212693744093,Entire home/apt,199,7,3,342
4957648,Beautiful downtown Studio,4527268,Jim & Liz,Portland Downtown,45.51520267632506,-122.68435719157937,Entire home/apt,139,75,1,313
15820401,Classic 40' Yacht in the Heart of Portland,70828,Shane,Portland Downtown,45.510731813969116,-122.67196041373508,Entire home/apt,199,2,1,180
13624964,Quaint Studio Downtown Portland,78954824,Lawrence,Portland Downtown,45.51704892105674,-122.68522220900526,Entire home/apt,75,0,1,0
15451921,Upscale 2 Bedroom Suite in Downtown Portland,4140161,Corporate And Vacation Suites,Portland Downtown,45.51751228123603,-122.68116517291818,Entire home/apt,199,9,3,332
13753766,Downtown Spacious 1-bed Vintage Apt,30373882,Katie,Portland Downtown,45.51517605595546,-122.68504367249216,Entire home/apt,139,9,1,0
15083208,Amazing 3-Bedroom next to Portland Waterfront MU3,4962900,Stay Alfred,Portland Downtown,45.507494448687574,-122.67508680615893,Entire home/apt,300,3,8,0
1737074,Rose City Restoration,9148096,Patti,Portland Downtown,45.520846291995746,-122.67989959147776,Entire home/apt,183,74,1,164
15976913,Beautiful apartment in the heart of downtown,103796456,Moe,Portland Downtown,45.508938554694396,-122.67828059854374,Entire home/apt,72,2,1,0
16353923,A Furnished Living Room,18991224,Abdul,Portland Downtown,45.514053700223826,-122.68566937803186,Private room,50,0,1,363
15207346,Highrise 2 Bedroom Suite in Downtown Portland,4140161,Corporate And Vacation Suites,Portland Downtown,45.521259158969094,-122.67999123430138,Entire home/apt,249,8,3,355
13700119,Stay in the Heart of Portland!! :),8906834,Laura,Portland Downtown,45.51736021201921,-122.67972558982348,Entire home/apt,178,59,1,250
15453284,Modern 2 Bedroom Suite in Downtown Portland,44013653,Lourdes,Portland Downtown,45.51940491341917,-122.68032543727531,Entire home/apt,199,0,2,365
15988624,heart of downtown pdx big views,57724211,Samy,Portland Downtown,45.51265022528376,-122.68594863318282,Entire home/apt,115,3,2,158
15084935,Beautiful 2-Bed Portland Rental  Sleeps 5 PW2,4962900,Stay Alfred,Portland Downtown,45.51838802022784,-122.68106682563612,Entire home/apt,999,5,8,281
1297869,5th Ave Townhouse,7055900,Saadi,Portland Downtown,45.509469864459504,-122.68195059603138,Entire home/apt,295,193,1,319
14587829,Explore Portland from this amazing loft,83619132,E.B.,Portland Downtown,45.51490071931357,-122.68646500433792,Entire home/apt,119,6,2,169
11444860,♥ Downtown Portland Apartment ♥,58770913,Jennifer,Portland Downtown,45.51618021234271,-122.68728059901244,Entire home/apt,118,101,3,155
6836255,Portland Getaway,35819516,Petra,Portland Downtown,45.51730714021307,-122.6854196402293,Entire home/apt,149,111,1,357
15026593,Spacious Downtown Portland Studio (Pioneer Square),23667129,Thomas,Portland Downtown,45.518360823373015,-122.68078913666615,Entire home/apt,115,4,1,20
1856414,Comfortable Hip Downtown Loft,5907304,Sari,Portland Downtown,45.51629239222702,-122.68692512435379,Entire home/apt,120,54,1,152
15767299,Quiet Comfy Modern get away,68853462,Holly,Portland Downtown,45.513230306381644,-122.67652146585701,Entire home/apt,100,7,1,72
2332736,"Historic Hafner Haus, Downtown PDX",8207605,Sharon,Portland Downtown,45.51620903411647,-122.68816037288416,Entire home/apt,199,84,3,329
14322655,Heart of City.,87622623,Pe,Portland Downtown,45.51511535242602,-122.68576124194401,Private room,55,44,3,273
4921560,Beautiful Downtown Portland Condo,7335423,Jeremy,Portland Downtown,45.514564454633906,-122.68685712734708,Entire home/apt,99,18,1,291
11546471,West Hills Luxury Downtown Condo,60934518,Vacasa,Portland Downtown,45.52027970728142,-122.6802803228875,Entire home/apt,249,1,6,81
14370066,Gorgeous High-Rise Overlooking Downtown! PW1,4962900,Stay Alfred,Portland Downtown,45.52006431970006,-122.68209152819,Entire home/apt,250,0,8,273
11929020,Furnished Condo,828435,Furnished In Portland,Mt. Tabor,45.512446373134146,-122.61156188057642,Entire home/apt,60,7,6,89
9494512,Mid-century Mt. Tabor Hideout in perfect location!,4396961,Taralyn,Mt. Tabor,45.51343633439922,-122.58899046159029,Entire home/apt,175,10,1,83
7320844,The Cedar Cottage,2135653,John And Fran,Mt. Tabor,45.50844688292964,-122.60919611044106,Entire home/apt,85,179,1,153
8226030,Emma's Front Porch II in SE PDX,32873614,Emma,Mt. Tabor,45.50720895795053,-122.60495657259727,Private room,75,17,3,365
2256552,PandaTeaTemple 1BD wParking + View,11158071,Karri,Mt. Tabor,45.517745027944024,-122.59049611770656,Private room,68,136,2,180
1703888,Tiny house on a tiny volcano,8036326,Martin,Mt. Tabor,45.51250508174425,-122.60354533192249,Entire home/apt,109,102,1,41
65466,Mt. Tabor Bungalow,170035,Scott,Mt. Tabor,45.50661392693235,-122.60892070183003,Private room,60,93,1,305
8306520,Retro Room w/Private Bath @Mt.Tabor,43795030,Terie & Aaron,Mt. Tabor,45.507970324867614,-122.58947779138721,Private room,49,66,1,162
14095757,Private SE Portland Apartment!,20785734,Devin & Stacia,Mt. Tabor,45.51025264511017,-122.59351901887823,Entire home/apt,58,17,1,362
11114872,Elegant home off Hawthorne,15303254,Talie,Mt. Tabor,45.51118735746636,-122.6102676991467,Entire home/apt,125,0,1,0
4446059,Grand Room in Grand Victorian,1726414,Jessica,Mt. Tabor,45.51425731553997,-122.603881265304,Private room,58,50,3,356
13982385,Private Backyard Entrance in Darling Montavilla,25850724,Emily,Mt. Tabor,45.52155511758004,-122.58586718010936,Private room,50,11,1,179
3122190,Studio Apartment PandaCrystalCave,11158071,Karri,Mt. Tabor,45.51661368198446,-122.59226273081772,Entire home/apt,88,167,2,179
14462635,Mt. Tabor Home Close to All Things Portland,5259890,Janet,Mt. Tabor,45.517697861877814,-122.59052060848455,Entire home/apt,145,0,2,90
12293322,One Bedroom/One Bath Furnished,828435,Furnished In Portland,Mt. Tabor,45.51313486358245,-122.60983791071564,Entire home/apt,125,4,6,365
9974948,A Beautiful Family Home with Views,1881674,Jennifer,Mt. Tabor,45.51462066599857,-122.58766016515969,Entire home/apt,245,6,1,318
7068422,The Garden House/Cozy Winter Cabin,37060525,Mari & Ed,Mt. Tabor,45.51863725156991,-122.61109769644432,Entire home/apt,94,139,1,363
962678,Charming Hawthorne Bungalow 3 Bed,5231057,Clay,Mt. Tabor,45.51188061803381,-122.60880679536112,Entire home/apt,225,6,1,309
5294566,Light&Bright Room- Mt Hood view!,27071792,Scot,Mt. Tabor,45.51147879564631,-122.5876863170962,Private room,70,185,4,74
4385140,"Homey room, peaceful and near Park",20653733,Sandy,Mt. Tabor,45.50947126783599,-122.60205074520935,Private room,62,192,2,174
10791301,Mt Tabor Studio Monthly,770134,Jeff,Mt. Tabor,45.51945963143181,-122.6007092987769,Entire home/apt,100,8,3,293
8471949,Emma's Front Porch III in SE PDX,32873614,Emma,Mt. Tabor,45.506490061128595,-122.6039274029694,Entire home/apt,154,7,3,365
15983697,New home in Mt Tabor (Division/Hawthorne),103851880,Kevin And Mara,Mt. Tabor,45.50833100387763,-122.61023519473315,Private room,57,0,1,305
15216379,Cozy but Spacious Bedroom in Mt Tabor Victorian,7137012,Ben,Mt. Tabor,45.51747224742729,-122.6084748074168,Private room,60,1,3,351
9542446,Mt. Tabor Park Room,6904742,Cliff,Mt. Tabor,45.51549245176889,-122.58972464233442,Private room,65,0,1,88
8815111,Perfect Mid-Century near Mt. Tabor,419865,Alan,Mt. Tabor,45.51054078436896,-122.5863823107924,Entire home/apt,195,1,1,0
7200281,"Modern Tabor Flat | King Comfort, Private Entrance",1628352,Carolina,Mt. Tabor,45.51633231743864,-122.59949143054544,Private room,70,25,1,63
15820129,Our Home for the Holidays,8179306,Karen,Mt. Tabor,45.50940874171029,-122.58846899442246,Entire home/apt,150,3,2,0
1077223,Beautiful & Quiet Space on Mt. Tabor Park,52296,Josh,Mt. Tabor,45.51445279384377,-122.59104667262743,Entire home/apt,80,12,1,10
5296454,Sunny 2BR Mt Tabor home with AMAZING Mt Hood view!,27071792,Scot,Mt. Tabor,45.51250279303222,-122.58820425762468,Entire home/apt,400,29,4,56
4325619,Heart of Portlandia!,22461545,Robert,Mt. Tabor,45.50866599271015,-122.60174783058613,Private room,70,37,1,362
3478576,Comfortable Mt. Tabor Room & Bath,15872252,Kathy,Mt. Tabor,45.52256431167366,-122.6070157851146,Private room,53,155,2,178
13533437,Your Yellow Guest Room,5872387,Lisa,Mt. Tabor,45.522581870742556,-122.60182544671332,Private room,75,4,1,89
4137047,"★ Pop Art PDX with King Beds, Hot Tub & Pinball!",1274930,Mel And Ry,Mt. Tabor,45.52066633754573,-122.59168933544365,Entire home/apt,168,89,2,63
5231033,Mt. Tabor Room with Mt Hood view!,27071792,Scot,Mt. Tabor,45.512307465739,-122.58929662276287,Private room,45,193,4,77
7162521,PRIVATE Spacious Bed w/Bath PRIVATE,29874534,Lisa,Mt. Tabor,45.5066221871097,-122.60473042364744,Private room,60,99,1,319
15649483,Cozy Mt. Tabor Home. Private Room with Bathroom,2357109,Enrique,Mt. Tabor,45.51843841470049,-122.6013833021239,Private room,60,4,3,176
8985260,New ~ Mt Tabor Studio in New Home,41958320,Kristien,Mt. Tabor,45.50766490252205,-122.60985251231584,Private room,65,38,1,204
569209,Mt Tabor Retreat Full Bath Ensuite,2790349,Andrea,Mt. Tabor,45.51161078357711,-122.60383269993059,Private room,57,148,1,346
16004542,Cozy Mt. Tabor Home,2357109,Enrique,Mt. Tabor,45.51929686544738,-122.60038668999945,Entire home/apt,125,0,3,66
14919495,Room at the top of the park; amazing views!,45465987,Amy,Mt. Tabor,45.5156250768128,-122.58984203141134,Private room,75,1,3,178
5093163,Homey Retreat En-suite,20653733,Sandy,Mt. Tabor,45.51022794666806,-122.60184938354391,Private room,74,96,2,179
10733187,Room in Zen House SE Portland,49343,Kyra Anastasia,Mt. Tabor,45.50857706423521,-122.60053785787458,Private room,75,12,2,290
5294152,Lovely little unit on Division!,9831999,Aarun Carter,Mt. Tabor,45.505896452619645,-122.58527630891753,Entire home/apt,60,10,1,82
1209569,Hawthorne Bungalow,6532920,Sam,Mt. Tabor,45.5145696965979,-122.61114900356205,Entire home/apt,109,88,1,224
