id,name,host_id,host_name,neighborhood,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count
9825819,Mt Tabor Suite★Walk to HIP Montavilla★Mt. HoodView,27071792,Scot & Karen,Mt. Tabor,45.51318,-122.5896,Entire home/apt,50,248,2
9826217,Portland City Cabin,550114,Jacque And Dustin,South Tabor,45.4978,-122.5831,Entire home/apt,65,209,1
9842582,Historic Laurelhurst Residence Extended Stay,2433032,Elena,Laurelhurst,45.523709999999994,-122.63063999999999,Entire home/apt,180,14,1
9845184,"Cute cottage, close-in N. Portland",12799701,Maggie,Overlook,45.55171,-122.68166000000001,Entire home/apt,75,220,1
9887235,"Tranquil/Bright 2 Bedroom, home in NE Portland",50860253,Brian,Cully,45.56092,-122.61525,Entire home/apt,70,29,1
9905408,Nan's North Portland Crepe Myrtle Cottage,50933310,Nan,Boise,45.55045,-122.67776,Entire home/apt,83,4,1
9922895,Historic 1940s Cottage in SW Portland,51010038,Martin,Crestwood,45.45365,-122.7313,Private room,42,67,2
9925170,Explore Trails & Northwest Nob Hill From Guesthouse Getaway,51019210,Tracie,Northwest District,45.536809999999996,-122.71439,Entire home/apt,149,106,3
9941824,Arabian Nights Love Nest,47482973,Ellen,South Portland,45.49373,-122.67594,Private room,55,66,6
9941920,Bellaterra B&B Sunrise Room,47482973,Ellen,South Portland,45.49536,-122.67721999999999,Private room,69,37,6
9954390,Charming Sellwod Apartment,51154190,Richard & Jacquie,Sellwood-Moreland Improvement League,45.46689,-122.65595,Entire home/apt,135,125,1
9960778,Alberta Arts Craftsman 2 bedroom plus,27447858,Christine,King,45.56256,-122.65661000000001,Entire home/apt,160,28,3
9974948,Big Beautiful Home in a Great Neighborhood.,1881674,Jennifer,Mt. Tabor,45.51462,-122.58766000000001,Entire home/apt,245,17,1
9978138,Charmer 1894 Rowhouse 94 walk score / Max train,51273080,Danny,Brooklyn Action Corps,45.49924,-122.65518999999999,Entire home/apt,133,263,1
9995993,Logan Home on Gladstone,51352005,Hal,Creston-Kenilworth,45.49242,-122.63271999999999,Entire home/apt,99,116,1
10000222,Inspiring Floating Home on the Columbia River!,4066011,Tressa,Sunderland,45.57477,-122.62781000000001,Private room,125,37,1
10016070,"Bright, Spacious, Private, W/D - w/ Free Bikes!",54881,Scott,Concordia,45.56645,-122.63023000000001,Entire home/apt,100,107,1
10026381,Kenton Charmer,10087833,Kyle,Kenton,45.58359,-122.6915,Private room,150,0,1
10038473,Central Eastside Basement Retreat,39080787,Skal,Buckman,45.52142,-122.64338000000001,Entire home/apt,50,143,2
10040081,"A skip from OHSU, a hop to everywhere else.",51536609,Mike,South Portland,45.498020000000004,-122.67362,Private room,60,267,2
10076954,"Starlight Cabin, Rustic  in City, ONE GUEST ONLY",51243494,Sally,Roseway,45.5482,-122.58053999999998,Entire home/apt,90,29,1
10121779,Cully Modern,51941392,Jaime,Cully,45.56621,-122.61567,Entire home/apt,120,15,1
10125565,Private Room/Bath in European-Style Home,50483247,Miriam,Multnomah,45.46914,-122.70283,Private room,54,64,1
10136531,Cozy Quiet Bungalow Near Downtown,52020641,Noel,Hillsdale,45.48786,-122.7076,Entire home/apt,75,227,1
10153895,"Cozy one bedroom, awesome location",1586097,Elena,Sabin,45.55023,-122.65301000000001,Entire home/apt,72,108,1
10168070,Cozy room near OHSU; great access to everywhere.,51536609,Mike,South Portland,45.49774,-122.67461999999999,Private room,60,247,2
10177841,Historical Victorian Home In SE PDX,39080787,Skal,Buckman,45.52124,-122.64465,Entire home/apt,70,107,2
10234930,"Gorgeous, Large Bright Pad in Southwest Portland",51871048,Yerachmiel,Hillsdale,45.47443,-122.69248999999999,Entire home/apt,69,91,1
10294233,Comfy Convenient Home in Lovely Montavilla,52959802,Mia,Montavilla,45.520179999999996,-122.58124,Entire home/apt,110,46,1
10313299,Portland's Arbor Lodge one bed,52139625,Brian,Arbor Lodge,45.5728,-122.69864,Entire home/apt,108,82,1
10339486,Cozy Room by Multnomah Villiage,40744023,Kate,Markham,45.462340000000005,-122.6967,Private room,45,181,1
10343033,Turn of the Century PDX Craftsman,53232555,Dawn,Brooklyn Action Corps,45.49308,-122.65395,Private room,50,102,3
10364588,"VintageChic home 10 to airport,dwtn",7186518,Lindsay,Portsmouth,45.58988,-122.70555,Private room,45,5,1
10366008,Near Airport/15 mins to Downtown -Boho Artist Room,42719900,Matt,Madison South,45.54862,-122.57401999999999,Private room,39,85,1
10380877,Pet-Friendly Apt w/ Bikes & Heated Bathroom Floor,21574210,Hannah & Sam,Buckman,45.52015,-122.65352,Entire home/apt,129,174,1
10406727,"Room in Cozy, Artsy, St. Johns Bungalow",13263099,Suzy,St. Johns,45.58672,-122.74498999999999,Private room,45,101,3
10415732,Relaxing Woodstock Haven Near Reed College,13109466,Courtney & Jordan,Woodstock,45.4816,-122.60422,Private room,70,86,1
10458324,Want to try a tiny house a block off Hawthorne?,3299589,Aaron & Laura,Sunnyside,45.513909999999996,-122.62012,Entire home/apt,159,218,1
10492084,"Close to Downtown, Great for Business Travel..",35241326,Sandi,Hayhurst,45.48124,-122.72254,Private room,60,5,4
10494023,Private Master Suite in NE bath. Upstairs # 2C,46226741,Edward,Woodlawn,45.57394,-122.64743999999999,Private room,69,167,4
10537501,Industrial Pearl District Loft with FREE PARKING,52034458,Donny,Pearl,45.53048,-122.68643999999999,Entire home/apt,179,13,1
10547433,Mount Saint Helens Sky Room,43004976,Benny,Hillside,45.52582,-122.70735,Entire home/apt,75,63,1
10585228,Basement by the Bridge,54609901,Kris,Cathedral Park,45.58688,-122.74653,Private room,55,154,1
10658860,Charming NoPo Bungalow,22349329,Lindsay,Piedmont,45.56712,-122.66833999999999,Entire home/apt,140,111,1
10687245,Cozy + Contemporary In Inner SE,55214361,Margaret,Richmond,45.50496,-122.63096000000002,Entire home/apt,109,189,1
10733975,Modern urban escape,46111345,Michael,Woodlawn,45.57052,-122.65961999999999,Entire home/apt,97,251,1
10747692,"Big, bright, beautiful—10 min to downtown!",18516233,Marcia & Ray,Alameda,45.54517,-122.63815,Entire home/apt,132,31,1
10751542,Stumptown Studio in Eastmoreland,28235833,Deborah,Eastmoreland,45.467890000000004,-122.6245,Entire home/apt,79,244,2
10752148,Discount Prices!!! Hawthorne Hobbit Hole,7380909,Greg & Beth,Richmond,45.51095,-122.62016000000001,Entire home/apt,83,190,1
10784510,Beervana in the Heart of Southeast,7511344,Jeremy,Hosford-Abernethy,45.50862,-122.63988,Private room,95,38,1
10787836,Sellwood Guest Home,21848715,Rich & Patsy,Sellwood-Moreland Improvement League,45.46517,-122.65558,Entire home/apt,155,43,1
10886050,Hawthorne Blue Jewel,30814658,Doug,Richmond,45.50922,-122.62478999999999,Entire home/apt,90,132,1
10929754,"Private entry, private bath, close to everything!",5425363,Elizabeth,Brooklyn Action Corps,45.49474,-122.65045,Entire home/apt,55,51,1
10971248,Walkable & Perfect for Groups! 3 Full Baths ,56920726,Bella,Concordia,45.561440000000005,-122.63308,Entire home/apt,209,5,3
10973119,Woodsy Cottage 10 min from Downtown,141076,Jane,Arnold Creek,45.44427,-122.70903,Entire home/apt,140,9,1
10982992,Bohemian Antique Suite -Buckman # (Phone number hidden by Airbnb) HO,56983408,Melanie,Buckman,45.5224,-122.65236000000002,Private room,130,150,2
11024563,Ruby Refuge,57210961,Kristin & Marcus,St. Johns,45.61727,-122.70973000000001,Entire home/apt,70,73,1
11064931,"Mid-Century Modern Flat + parking, bikes",41669866,Ami,Northwest District,45.53568,-122.71197,Entire home/apt,115,225,2
11089716,Charming & Trendy 3BR downtown,33606696,Hayden,Sunnyside,45.51705,-122.63658999999998,Entire home/apt,350,478,1
11097586,Warm and Welcoming in St. Johns,20227116,Christi,St. Johns,45.596309999999995,-122.74475,Entire home/apt,59,45,1
11101117,NW 23rd/Nob Hill Pied-à-Terre,15613297,Alain,Northwest District,45.52603,-122.69872,Entire home/apt,115,173,1
11101624,"Cozy, vintage Bohemian bus",57657995,Amanda,Lents,45.48133,-122.56381999999999,Private room,50,310,3
11106186,Bright and Welcoming Studio in Portland,84784,Peter & Kate,Lents,45.4776,-122.57253999999999,Entire home/apt,95,74,1
11115910,Mt. Tabor/Hawthorne  Charmer,57748490,David,Mt. Tabor,45.51723,-122.60693,Entire home/apt,100,7,1
11116333,Great for long term Traveler.,35241326,Sandi,Hayhurst,45.48288,-122.72318,Private room,75,4,4
11134954,Artist loft in Arbor Lodge,57864996,Scott,Arbor Lodge,45.57462,-122.69201000000001,Entire home/apt,90,94,1
11140218,The Portland Carriage House w/charm,8388263,Laurel,King,45.55734,-122.65588999999999,Entire home/apt,99,270,1
11160450,beautifully renovated 1964 a-frame/rocky butte,58043100,Olive,Madison South,45.53902,-122.56661000000001,Entire home/apt,225,62,2
11207743,"The Feathered Nest, a St Johns Home with A/C",11417593,Melanie,St. Johns,45.59154,-122.74298999999999,Entire home/apt,99,215,1
11209860,Beautiful Cozy Modern Loft in NE w/ Patio near PDX,10106234,Colin + Sarah,Concordia,45.569559999999996,-122.62475,Entire home/apt,145,144,1
11223298,Spacious Private Walk to Everything,26706880,Pasha,Sunnyside,45.51396,-122.62828999999999,Entire home/apt,85,257,2
11227284,A lovely room w your own bathroom!,5867321,Crystal And Ricardo And Baby Nola,Woodlawn,45.56732,-122.64968999999999,Private room,60,117,1
11235435,Bright and Stylish Refuge in Hip Division/Clinton,7897232,Rebecca,Hosford-Abernethy,45.50161,-122.64036000000002,Entire home/apt,110,142,1
11237265,The Little House - Kenton,7852173,Todd & Casey,Kenton,45.58529,-122.69581000000001,Entire home/apt,49,170,1
11238107,Charming private 2 bdrm in hip NE PDX neighborhood,36040407,Jaime,Beaumont-Wilshire,45.55743,-122.62253,Entire home/apt,106,501,1
11242427,NE Bright Spacious Parkrose Studio,501715,Teresa,Parkrose Heights,45.54408,-122.54638999999999,Entire home/apt,43,53,5
11260439,Luxury In The Pearl,58773859,Michelle,Pearl,45.5304,-122.68246,Entire home/apt,166,3,1
11263084,Spacious & Comfy Base for Your PDX Adventures,58797577,Jodi & Charlie,Hayhurst,45.47764,-122.71331,Entire home/apt,69,232,1
11276323,Guest bedroom - Inner Southeast,5656370,Nick,Creston-Kenilworth,45.49522,-122.63542,Entire home/apt,40,106,1
11277291,Sparkling Mississippi Studio,16299728,Aviva & David,Boise,45.547709999999995,-122.67415,Entire home/apt,99,246,1
11340920,The Tiny Red Gem,13602640,Judith,Concordia,45.56338,-122.63438000000001,Entire home/apt,79,48,2
11346138,Mallory Garden Apartment,41333497,Katya,Piedmont,45.57284,-122.66467,Entire home/apt,60,283,2
11359604,Modern Studio on NW 23rd,59503000,Anastasia,Northwest District,45.53009,-122.69806000000001,Entire home/apt,80,290,1
11363892,Comfortable & Roomy 2BR downtown,53233824,Heidi,Sunnyside,45.515859999999996,-122.63596000000001,Entire home/apt,159,386,2
11374528,My Own Private Oregon,59623249,Eugene,Homestead,45.49595,-122.67906,Entire home/apt,68,0,1
11438533,Delightful Downtown Large Studio,5790741,Ofer,Goose Hollow,45.520720000000004,-122.68972,Entire home/apt,47,5,1
11441597,Quaint One Bedroom,60134912,Sam,Piedmont,45.57942,-122.67211,Entire home/apt,80,41,1
11454745,Cozy Forest Retreat close to Downtown Portland,3040408,Kelsey + Quentin,Ashcreek,45.45805,-122.73306000000001,Entire home/apt,80,114,1
11480894,Historic Irvington 2 bd/NE Broadway,1602024,Oliver,Irvington,45.53647,-122.65008999999999,Entire home/apt,110,435,1
11491022,Riverfront Condo Downtown Portland,60500778,David & Jamie,Old Town/Chinatown,45.528620000000004,-122.67183999999999,Entire home/apt,73,5,1
11505470,"Garden Tiny House, Woodstock",8762054,Becca,Woodstock,45.473729999999996,-122.61713,Entire home/apt,80,179,1
11507173,Beautiful Studio/ Great Location!,60624037,Eric,Lloyd District,45.53448,-122.65683,Entire home/apt,109,69,1
11508857,"Modern, Stylish Apt in Heart of Division/Hawthorne",2349507,Mellisa,Richmond,45.502990000000004,-122.6286,Entire home/apt,120,58,1
11531147,New Guesthouse with Creative Style and Local Charm,6805954,Felicity & Michael,King,45.551,-122.65848000000001,Entire home/apt,139,242,1
11539036,Private Mt. Tabor Ginkgo Oasis,739718,Anna,Mt. Tabor,45.51723,-122.59873,Entire home/apt,95,159,1
11550971,Private Compound with Pool,7093394,Tom,Richmond,45.50908,-122.62088,Entire home/apt,750,6,1
11552875,Vintage! Pet & Bike Friendly Near Hawthorne Cafes!,22907810,Laurie,Buckman,45.51348,-122.64266,Entire home/apt,140,28,1
11569092,SW Hills Cozy Studio,26537148,Gwen,Bridlemile,45.488659999999996,-122.71201,Entire home/apt,95,92,1
11588434,Inner Division Street Retreat,61285681,DeeDee,Hosford-Abernethy,45.504709999999996,-122.65048999999999,Entire home/apt,105,194,1
11653101,Sunny Private Room in a Cozy Home,21431325,Samantha,St. Johns,45.590379999999996,-122.74745,Private room,60,43,1
11654270,Luxury NE PDX - Irvington *NEW* House,6313800,Margot,Irvington,45.53603,-122.64776,Entire home/apt,145,3,8
11659713,Modern Studio in Heart of SE PDX,54280128,Barbara,Sunnyside,45.51843,-122.61861999999999,Entire home/apt,90,138,1
11695542,Reed College | Family Friendly | Walkable,4501769,Kelly & Chrissy,Woodstock,45.485240000000005,-122.60918999999998,Private room,76,49,2
11711660,Welcoming retreat with a quiet view of the trees!,62203396,Nancy,South Portland,45.49253,-122.67451000000001,Entire home/apt,60,60,1
11719463,Spacious 2BD apartment in SE Portland,1999859,Dmitry,Brentwood-Darlington,45.46902,-122.60019,Entire home/apt,70,404,1
11759912,Quaint & peaceful room near PDX,803501,Jaynie,Parkrose,45.55202,-122.55382,Private room,45,47,2
11760746,Charming Room near PDX,803501,Jaynie,Parkrose,45.55058,-122.55384,Private room,60,31,2
11779194,Sunny Hawthorne private apartment,62718300,Ben And Kim,Richmond,45.50858,-122.62578,Entire home/apt,75,106,1
11822724,"Walk in NE. Light, private, hot tub, 420 friendly",58609749,Tim And Pru,Rose City Park,45.54421,-122.60648,Entire home/apt,79,148,1
11832654,Alberta 2BDR Spacious Suite - Prime Location!,21867233,Brittany And Khanh,Vernon,45.56285,-122.65202,Entire home/apt,68,139,1
11852407,Serene Cottage beside pond,45329606,Jack And Cris,Richmond,45.50163,-122.62772,Entire home/apt,48,422,4
11853006,Earthen Cob Cottage near large pond,45329606,Jack And Cris,Richmond,45.502790000000005,-122.62768,Private room,33,444,4
11868205,600 SF Apt 6 Min. Sellwood/Downtown/SE Division!AC,10126823,Nile,Ardenwald-Johnson Creek,45.462109999999996,-122.62393999999999,Entire home/apt,138,58,2
11910595,Easy Walk to Reed/Private Room with Balcony,41571405,Kate,Woodstock,45.48741,-122.62203000000001,Private room,55,439,3
11927583,Happily Ever After,63660063,Mireille,Cully,45.55917,-122.59775,Entire home/apt,94,107,1
11929020,Furnished Condo,828435,Furnished In Portland,Mt. Tabor,45.51245,-122.61156000000001,Entire home/apt,75,14,8
11940912,"Cathedral Park ""Weddings"" Thomas Autzen Home",63750259,Risa,Cathedral Park,45.58787,-122.75273999999999,Entire home/apt,249,6,1
11944316,City at your feet in Goose Hollow,2995729,Victoria,Goose Hollow,45.51977,-122.69378,Entire home/apt,130,142,1
11948935,Rose Cottage Bedroom in the Heart of Hip Hawthorne,63800561,Anne-Marie,Richmond,45.5091,-122.62725,Private room,35,133,2
11964421,"The Three Bears: Cozy Homestay, Private Bath",63518304,Lauren,Sunnyside,45.51812,-122.62823999999999,Private room,75,136,1
11971919,Quirky & Affordable Studio + Den,53233824,Heidi,Sunnyside,45.5164,-122.63511000000001,Entire home/apt,159,310,2
11991275,Handcrafted Blue Door Micro-Loft in Hip and Arty Location,585047,Heather & Topher,Boise,45.54973,-122.67464,Entire home/apt,95,335,3
11991493,Live Like a Local in Artful Craftsman by Division,474837,Peggi,Richmond,45.50483,-122.6189,Entire home/apt,139,80,1
12002530,Northberry PDX | Bright 1 BR Guesthouse | Balcony,64184222,Martha And Tim,Overlook,45.56315,-122.6881,Entire home/apt,115,150,1
12004869,Ideal Location in Chic NW District,8525373,Cynthia,Northwest District,45.5276,-122.69583999999999,Entire home/apt,365,42,2
12010541,Light and Bright 4BR English Tudor - 30 day min,64243464,Aaron And Taya,Humboldt,45.562,-122.67107,Entire home/apt,115,23,1
12022574,Dolphin House,64329418,David,Woodlawn,45.56897,-122.65641000000001,Entire home/apt,110,19,1
12022874,Arty Overlook Home,53357613,Eric,Overlook,45.553059999999995,-122.67878,Entire home/apt,128,31,1
12025458,Mississippi District Bungalow,44216258,Mark,Boise,45.552279999999996,-122.67545,Entire home/apt,185,42,2
12025679,Furnished Condo near Mt. Tabor,828435,Furnished In Portland,Mt. Tabor,45.511,-122.60972,Entire home/apt,95,6,8
12028438,⭐️Perfect for Families Tons Amenities Alberta Arts,56920726,Bella,Concordia,45.562059999999995,-122.63408999999999,Entire home/apt,135,21,3
12037555,Bright Alberta Arts Garden Apt,40163804,Happy & Erin,Alameda,45.55406,-122.63733,Entire home/apt,79,147,2
12037918,Modern Style in a Quiet Neighborhood near Alberta!,137268,Jamie,King,45.55271,-122.65942,Entire home/apt,90,105,1
12040912,Rose City Retreat,27382737,Bridget,Rose City Park,45.545809999999996,-122.60467,Entire home/apt,67,255,1
12055229,Comfy Lower Level Bungalow With Private Entrance,64565409,Michael + Carmen,Rose City Park,45.52929,-122.61283,Entire home/apt,74,194,1
12072242,Awesome Loft in the Heart of PDX,64689549,Sonja,Portland Downtown,45.511540000000004,-122.68494,Entire home/apt,169,34,1
12111041,Garden Studio w/ Deck & Sauna,64693840,Jenna,Foster-Powell,45.4945,-122.60113,Entire home/apt,85,169,1
12136134,"Cozy 2 Bedroom, Close to Light Rail",43002833,Stephen,Brooklyn Action Corps,45.49355,-122.6515,Entire home/apt,108,232,2
12136138,Private 2-Bedroom Home with Sun Deck,30512126,Laura,Cully,45.567190000000004,-122.60966,Entire home/apt,100,215,1
12150622,Lovely 2 b'room +Den loft unit-VIEW! 1 mi to city,40889672,Sheryl,Homestead,45.49293,-122.67781000000001,Entire home/apt,150,63,1
12154744,Garden Suite 10 min fr downtown,59235501,Ann,South Burlingame,45.4685,-122.68562,Entire home/apt,75,110,1
12223710,"Elegant, Modern Garden House",65753023,Shelly,Mt. Tabor,45.51879,-122.58851000000001,Entire home/apt,145,13,1
12230518,The Bike Shed Portland Guest House,11186740,Sarah,Sabin,45.5558,-122.64313,Entire home/apt,150,305,1
12233092,South Tabor Bungalow,14477524,Reatha,South Tabor,45.49882,-122.60403000000001,Entire home/apt,130,140,1
12273960,Garden Apartment in Alberta Arts,7385399,Mandi,Sabin,45.55375,-122.64913999999999,Entire home/apt,85,80,1
12293322,One Bedroom/One Bath Furnished,828435,Furnished In Portland,Mt. Tabor,45.51313,-122.60983999999999,Entire home/apt,72,11,8
12295327,Historic Laurelhurst Portland,66280592,Greg & Dwayne,Laurelhurst,45.52098,-122.61973,Entire home/apt,109,108,1
12308760,"Bike/Walk Oasis in South Tabor, Portland, OR",400185,Nina,South Tabor,45.50008,-122.60598,Private room,48,0,1
12319356,Peninsula Haven-Comfy and Quiet-LGBTQ/420 Friendly,327040,Jacob,Portsmouth,45.58446,-122.72265,Entire home/apt,62,269,1
